timestamp,Global_active_power,Global_reactive_power,Voltage,Global_intensity
1166297340,0.23199999999999998,0.0,244.9,1.4
1166297400,0.342,0.12,244.81,1.6
1166297460,1.94,0.098,243.8,8.8
1166297520,2.456,0.098,244.03,10.0
1166297580,2.448,0.096,244.73,10.0
1166297640,1.838,0.10800000000000001,244.66,8.4
1166297700,0.32,0.13,246.4,1.4
1166297760,1.1540000000000001,0.11599999999999999,245.5,6.4
1166297820,2.4419999999999997,0.096,243.49,10.0
1166297880,2.41,0.09,243.08,9.8
1166297940,2.282,0.096,243.17,9.6
1166298000,0.32,0.126,244.44,1.6
1166298060,0.812,0.22399999999999998,244.05,4.8
1166298120,2.4459999999999997,0.138,242.72,10.0
1166298180,2.426,0.066,243.81,9.8
1166298240,2.41,0.062,244.12,9.8
1166298300,0.436,0.096,245.64,2.8
1166298360,0.49200000000000005,0.08800000000000001,245.18,3.2
1166298420,2.424,0.064,243.7,9.8
1166298480,2.392,0.057999999999999996,243.41,9.8
1166298540,2.3819999999999997,0.0,243.42,9.8
1166298600,0.754,0.0,245.53,4.8
1166298660,0.41200000000000003,0.0,246.54,3.0
1166298720,2.354,0.0,244.63,9.6
1166298780,2.412,0.0,244.59,9.8
1166298840,2.426,0.08199999999999999,244.42,9.8
1166298900,1.3840000000000001,0.1,244.64,7.2
1166298960,0.292,0.11,245.31,1.2
1166299020,1.33,0.098,243.78,7.0
1166299080,2.396,0.076,242.57,9.8
1166299140,2.4219999999999997,0.08199999999999999,243.16,9.8
1166299200,2.4019999999999997,0.076,243.18,9.8
1166299260,0.43,0.11199999999999999,245.02,2.6
1166299320,0.6659999999999999,0.10400000000000001,244.9,4.2
1166299380,2.42,0.08,242.77,9.8
1166299440,2.39,0.07400000000000001,242.47,9.8
1166299500,2.4459999999999997,0.12,242.14,10.0
1166299560,0.978,0.248,245.15,5.6
1166299620,0.4,0.254,245.86,1.8
1166299680,2.432,0.222,243.47,10.2
1166299740,2.5,0.214,243.36,10.2
1166299800,2.52,0.22,243.54,10.4
1166299860,0.7879999999999999,0.24600000000000002,245.68,4.8
1166299920,0.402,0.256,245.69,2.0
1166299980,2.238,0.21600000000000003,243.21,9.6
1166300040,2.512,0.22,243.49,10.2
1166300100,2.4859999999999998,0.212,243.2,10.2
1166300160,1.936,0.23,244.12,8.8
1166300220,0.376,0.256,246.45,1.8
1166300280,0.9079999999999999,0.078,245.71,5.2
1166300340,2.336,0.046,243.86,9.4
1166300400,2.346,0.0,243.5,9.6
1166300460,2.3280000000000003,0.046,243.62,9.4
1166300520,1.7080000000000002,0.0,243.73,8.0
1166300580,0.20600000000000002,0.0,245.17,0.8
1166300640,0.516,0.0,245.13,3.6
1166300700,2.426,0.06,243.67,9.8
1166300760,2.43,0.066,244.0,9.8
1166300820,2.424,0.06,243.6,9.8
1166300880,2.306,0.064,242.93,9.6
1166300940,0.28800000000000003,0.08800000000000001,245.08,1.2
1166301000,0.7559999999999999,0.092,245.69,3.8
1166301060,3.498,0.05,242.83,14.4
1166301120,3.522,0.054000000000000006,242.92,14.4
1166301180,3.46,0.0,243.03,14.2
1166301240,3.4339999999999997,0.05,242.95,14.0
1166301300,1.646,0.0,245.6,7.4
1166301360,1.3359999999999999,0.0,245.94,5.4
1166301420,2.8739999999999997,0.0,244.16,12.4
1166301480,3.41,0.055999999999999994,243.04,14.0
1166301540,3.412,0.052000000000000005,242.49,14.0
1166301600,3.386,0.055999999999999994,242.22,13.8
1166301660,1.844,0.048,244.07,8.2
1166301720,1.4140000000000001,0.106,244.55,5.8
1166301780,3.352,0.086,242.89,14.0
1166301840,3.5,0.08,242.65,14.4
1166301900,3.516,0.084,242.63,14.4
1166301960,3.174,0.084,243.15,13.4
1166302020,1.4280000000000002,0.114,245.1,5.8
1166302080,1.994,0.1,244.15,9.0
1166302140,3.492,0.08199999999999999,241.83,14.4
1166302200,3.46,0.076,241.53,14.2
1166302260,3.492,0.08199999999999999,242.06,14.4
1166302320,3.4819999999999998,0.08,242.39,14.2
1166302380,1.492,0.10400000000000001,245.95,6.2
1166302440,1.3259999999999998,0.0,246.55,5.4
1166302500,3.282,0.046,243.76,13.6
1166302560,3.4219999999999997,0.054000000000000006,243.58,14.0
1166302620,3.424,0.05,242.95,14.0
1166302680,3.2539999999999996,0.054000000000000006,242.7,13.4
1166302740,1.32,0.0,244.27,5.4
1166302800,2.294,0.0,243.14,10.4
1166302860,3.4,0.052000000000000005,242.01,14.0
1166302920,3.4019999999999997,0.055999999999999994,242.73,14.0
1166302980,3.418,0.05,242.7,14.0
1166303040,2.9939999999999998,0.05,243.77,12.6
1166303100,1.3259999999999998,0.0,244.66,5.4
1166303160,2.02,0.0,243.62,9.2
1166303220,3.378,0.055999999999999994,241.41,14.0
1166303280,3.372,0.054000000000000006,240.91,14.0
1166303340,3.3739999999999997,0.046,240.82,14.0
1166303400,3.426,0.046,240.23,14.2
1166303460,1.462,0.066,242.12,6.2
1166303520,1.834,0.07,242.93,8.4
1166303580,3.4619999999999997,0.046,242.13,14.2
1166303640,3.486,0.054000000000000006,242.49,14.2
1166303700,2.91,0.055999999999999994,243.69,12.0
1166303760,0.9359999999999999,0.09,245.93,5.4
1166303820,0.33799999999999997,0.152,246.45,1.6
1166303880,1.926,0.136,244.33,8.8
1166303940,2.42,0.08800000000000001,242.87,9.8
1166304000,2.438,0.094,243.06,10.0
1166304060,2.43,0.092,243.67,9.8
1166304120,2.454,0.098,244.05,10.0
1166304180,0.424,0.126,246.26,2.6
1166304240,0.716,0.128,246.23,4.4
1166304300,2.4619999999999997,0.098,245.16,10.0
1166304360,2.46,0.1,244.25,10.0
1166304420,2.418,0.09,243.19,9.8
1166304480,1.0,0.11199999999999999,243.77,5.8
1166304540,0.298,0.11800000000000001,244.73,1.2
1166304600,1.65,0.0,243.03,7.8
1166304660,2.31,0.048,242.67,9.4
1166304720,2.332,0.0,242.87,9.6
1166304780,2.242,0.046,243.03,9.2
1166304840,0.22399999999999998,0.0,244.96,1.0
1166304900,0.752,0.0,244.5,4.8
1166304960,2.33,0.0,242.56,9.6
1166305020,2.322,0.0,242.61,9.4
1166305080,2.312,0.048,242.19,9.4
1166305140,0.76,0.0,243.74,4.8
1166305200,0.364,0.0,244.4,2.6
1166305260,2.336,0.0,242.39,9.6
1166305320,2.312,0.048,242.51,9.4
1166305380,2.332,0.0,242.61,9.6
1166305440,0.856,0.0,243.82,5.2
1166305500,0.8640000000000001,0.0,243.55,5.4
1166305560,2.302,0.05,242.22,9.4
1166305620,2.324,0.0,242.6,9.6
1166305680,1.8519999999999999,0.0,243.74,8.4
1166305740,0.226,0.0,247.08,1.0
1166305800,2.184,0.0,244.99,9.2
1166305860,2.38,0.0,245.62,9.6
1166305920,1.92,0.0,245.71,8.6
1166305980,0.254,0.0,246.97,1.2
1166306040,2.164,0.098,244.63,9.2
1166306100,2.5540000000000003,0.188,244.72,10.4
1166306160,2.026,0.212,245.14,9.0
1166306220,0.414,0.244,246.58,2.0
1166306280,2.106,0.20600000000000002,244.28,9.2
1166306340,2.522,0.20199999999999999,243.58,10.4
1166306400,2.076,0.20600000000000002,244.36,9.2
1166306460,0.402,0.23800000000000002,245.77,1.8
1166306520,2.1180000000000003,0.204,243.95,9.2
1166306580,2.4859999999999998,0.17600000000000002,243.01,10.2
1166306640,1.34,0.2,245.34,7.0
1166306700,0.6659999999999999,0.258,246.0,4.0
1166306760,2.44,0.11,243.7,10.0
1166306820,2.426,0.08199999999999999,243.53,9.8
1166306880,1.278,0.096,243.92,6.8
1166306940,0.43,0.106,244.99,2.8
1166307000,2.426,0.08,243.06,10.0
1166307060,2.3819999999999997,0.07200000000000001,241.95,9.8
1166307120,2.406,0.078,242.35,9.8
1166307180,0.33,0.106,244.82,1.8
1166307240,1.208,0.098,243.99,6.6
1166307300,2.406,0.076,242.91,9.8
1166307360,2.4419999999999997,0.086,242.84,10.0
1166307420,2.426,0.08199999999999999,243.09,10.0
1166307480,2.432,0.084,242.41,10.0
1166307540,2.414,0.08,242.63,9.8
1166307600,0.484,0.11599999999999999,244.86,2.4
1166307660,0.312,0.11199999999999999,245.05,1.4
1166307720,2.352,0.08800000000000001,243.36,9.8
1166307780,2.428,0.084,243.66,9.8
1166307840,2.582,0.092,244.02,10.6
1166307900,2.784,0.086,243.85,11.4
1166307960,2.68,0.09,243.73,11.0
1166308020,1.42,0.098,244.93,7.0
1166308080,0.9079999999999999,0.08800000000000001,244.83,3.8
1166308140,3.194,0.048,242.05,13.2
1166308200,3.3280000000000003,0.094,241.89,13.6
1166308260,2.67,0.094,242.62,11.6
1166308320,1.238,0.124,244.76,5.0
1166308380,1.12,0.11599999999999999,244.4,4.6
1166308440,0.5920000000000001,0.128,245.39,2.6
1166308500,0.8,0.122,245.94,3.2
1166308560,0.82,0.126,245.84,3.4
1166308620,0.7959999999999999,0.11599999999999999,244.5,3.2
1166308680,0.7979999999999999,0.11599999999999999,244.02,3.2
1166308740,0.6940000000000001,0.12,244.13,2.8
1166308800,0.6940000000000001,0.136,244.35,3.0
1166308860,0.758,0.228,244.3,3.2
1166308920,0.682,0.14,244.14,2.8
1166308980,0.664,0.09,244.49,2.6
1166309040,0.642,0.084,244.14,2.6
1166309100,0.66,0.08800000000000001,243.94,2.6
1166309160,0.636,0.08199999999999999,243.58,2.6
1166309220,0.66,0.09,244.64,2.6
1166309280,0.638,0.084,244.26,2.6
1166309340,0.478,0.092,244.46,2.0
1166309400,0.316,0.0,245.54,1.2
1166309460,0.33,0.0,246.01,1.4
1166309520,0.38,0.0,245.94,1.6
1166309580,0.522,0.0,245.22,2.2
1166309640,0.42200000000000004,0.0,244.45,1.8
1166309700,0.262,0.0,243.96,1.2
1166309760,0.22,0.0,243.39,1.0
1166309820,0.24600000000000002,0.0,244.35,1.0
1166309880,0.212,0.0,244.26,0.8
1166309940,0.242,0.0,244.62,1.0
1166310000,0.222,0.0,244.67,1.0
1166310060,0.24,0.0,244.23,1.0
1166310120,0.21600000000000003,0.0,244.87,1.0
1166310180,0.228,0.0,243.64,1.0
1166310240,0.21,0.0,242.49,0.8
1166310300,0.276,0.0,242.25,1.4
1166310360,0.322,0.10400000000000001,242.08,1.4
1166310420,0.336,0.10800000000000001,241.89,1.4
1166310480,0.318,0.10800000000000001,242.08,1.4
1166310540,0.314,0.11,242.57,1.4
1166310600,0.32799999999999996,0.114,243.04,1.4
1166310660,0.308,0.10800000000000001,242.59,1.4
1166310720,0.326,0.11199999999999999,242.55,1.4
1166310780,0.304,0.10800000000000001,242.8,1.4
1166310840,2.206,0.086,240.97,9.4
1166310900,2.338,0.07200000000000001,239.16,9.6
1166310960,2.362,0.076,239.21,9.8
1166311020,2.356,0.07400000000000001,239.79,9.8
1166311080,2.324,0.0,239.78,9.6
1166311140,2.2640000000000002,0.055999999999999994,239.92,9.4
1166311200,2.28,0.052000000000000005,240.03,9.4
1166311260,2.258,0.055999999999999994,239.9,9.4
1166311320,2.306,0.048,241.23,9.4
1166311380,2.2880000000000003,0.054000000000000006,241.35,9.4
1166311440,2.3,0.048,241.01,9.4
1166311500,2.346,0.0,241.57,9.6
1166311560,2.378,0.054000000000000006,241.27,9.8
1166311620,2.346,0.048,240.92,9.6
1166311680,2.35,0.05,240.04,9.8
1166311740,2.326,0.0,239.39,9.6
1166311800,2.336,0.048,238.93,9.6
1166311860,2.326,0.0,239.46,9.6
1166311920,0.504,0.08,242.27,3.2
1166311980,0.268,0.076,242.22,1.2
1166312040,1.734,0.0,242.55,8.0
1166312100,2.318,0.05,242.88,9.4
1166312160,2.322,0.046,242.18,9.6
1166312220,2.302,0.052000000000000005,242.16,9.4
1166312280,2.318,0.046,241.97,9.4
1166312340,2.302,0.05,241.71,9.4
1166312400,2.29,0.052000000000000005,241.53,9.4
1166312460,2.376,0.0,241.3,9.8
1166312520,0.368,0.114,244.31,2.0
1166312580,0.332,0.124,244.83,1.4
1166312640,1.734,0.096,243.37,8.2
1166312700,2.416,0.08800000000000001,242.04,10.0
1166312760,2.4,0.084,242.24,9.8
1166312820,2.418,0.08800000000000001,242.1,10.0
1166312880,2.388,0.08199999999999999,241.56,9.8
1166312940,2.406,0.086,241.57,9.8
1166313000,2.378,0.08,241.33,9.8
1166313060,1.1640000000000001,0.10800000000000001,243.28,6.4
1166313120,0.3,0.11800000000000001,244.95,1.2
1166313180,0.7,0.12,244.83,4.4
1166313240,2.376,0.0,242.85,9.8
1166313300,2.32,0.046,242.06,9.6
1166313360,2.278,0.054000000000000006,241.04,9.4
1166313420,2.28,0.05,240.31,9.4
1166313480,2.278,0.054000000000000006,240.95,9.4
1166313540,2.294,0.05,240.67,9.4
1166313600,2.28,0.055999999999999994,240.9,9.4
1166313660,2.3,0.05,240.97,9.4
1166313720,0.21,0.0,243.21,1.2
1166313780,0.21600000000000003,0.0,243.6,1.0
1166313840,2.256,0.052000000000000005,241.99,9.4
1166313900,2.312,0.048,241.62,9.4
1166313960,2.2880000000000003,0.052000000000000005,241.37,9.4
1166314020,2.3080000000000003,0.048,241.44,9.4
1166314080,2.272,0.054000000000000006,240.62,9.4
1166314140,2.354,0.0,241.27,9.6
1166314200,0.616,0.084,243.88,4.0
1166314260,0.282,0.08199999999999999,243.68,1.2
1166314320,1.78,0.06,241.11,8.4
1166314380,2.3480000000000003,0.048,240.67,9.6
1166314440,2.3680000000000003,0.054000000000000006,241.1,9.8
1166314500,2.362,0.052000000000000005,241.84,9.6
1166314560,2.378,0.055999999999999994,241.48,9.8
1166314620,2.43,0.134,240.97,10.0
1166314680,2.512,0.256,239.37,10.4
1166314740,0.616,0.226,241.48,3.8
1166314800,0.39799999999999996,0.23399999999999999,241.86,1.8
1166314860,1.528,0.212,241.11,7.6
1166314920,2.484,0.20800000000000002,241.06,10.2
1166314980,2.4619999999999997,0.20199999999999999,241.06,10.2
1166315040,2.502,0.214,242.36,10.2
1166315100,2.484,0.21,242.66,10.2
1166315160,2.4859999999999998,0.212,242.06,10.2
1166315220,2.04,0.214,242.4,9.0
1166315280,0.402,0.24600000000000002,244.02,2.0
1166315340,0.38,0.24,243.78,1.8
1166315400,1.876,0.196,241.39,8.6
1166315460,2.36,0.068,241.03,9.8
1166315520,2.364,0.07,240.69,9.8
1166315580,2.336,0.064,240.11,9.6
1166315640,2.352,0.068,239.68,9.8
1166315700,2.34,0.064,240.17,9.6
1166315760,2.36,0.07,240.34,9.8
1166315820,0.914,0.08800000000000001,242.65,5.4
1166315880,0.29,0.10400000000000001,243.51,1.2
1166315940,1.058,0.09,243.08,6.0
1166316000,2.374,0.07,241.42,9.8
1166316060,2.388,0.076,241.94,9.8
1166316120,2.358,0.0,242.68,9.6
1166316180,2.294,0.05,241.02,9.4
1166316240,2.278,0.054000000000000006,241.32,9.4
1166316300,2.28,0.05,240.08,9.4
1166316360,0.268,0.0,241.7,1.8
1166316420,0.222,0.0,242.47,1.0
1166316480,1.6219999999999999,0.046,241.27,7.8
1166316540,2.296,0.048,241.03,9.4
1166316600,2.278,0.054000000000000006,241.14,9.4
1166316660,2.296,0.05,240.7,9.4
1166316720,2.26,0.055999999999999994,239.73,9.4
1166316780,2.94,0.218,238.57,12.4
1166316840,2.792,0.17,238.51,11.6
1166316900,1.158,0.248,239.96,6.0
1166316960,0.932,0.39799999999999996,240.25,4.2
1166317020,2.5140000000000002,0.368,239.1,11.2
1166317080,2.984,0.33399999999999996,239.27,12.4
1166317140,2.9960000000000004,0.33799999999999997,238.94,12.6
1166317200,2.94,0.31,239.09,12.2
1166317260,3.278,0.158,239.63,14.2
1166317320,5.9079999999999995,0.134,237.9,25.4
1166317380,7.064,0.124,235.57,30.0
1166317440,6.926,0.11800000000000001,235.35,29.4
1166317500,6.58,0.055999999999999994,235.15,28.2
1166317560,6.05,0.0,235.22,26.2
1166317620,6.104,0.05,235.32,25.8
1166317680,4.762,0.08800000000000001,237.44,20.0
1166317740,4.506,0.08800000000000001,237.25,19.0
1166317800,4.4719999999999995,0.08800000000000001,236.34,18.8
1166317860,3.708,0.084,236.82,16.2
1166317920,0.7240000000000001,0.054000000000000006,240.88,4.6
1166317980,1.892,0.066,239.37,9.0
1166318040,2.012,0.0,239.17,9.0
1166318100,2.372,0.0,238.36,9.8
1166318160,2.386,0.0,238.96,10.0
1166318220,2.4,0.064,238.59,10.0
1166318280,2.424,0.068,238.48,10.0
1166318340,1.0659999999999998,0.05,240.0,6.0
1166318400,0.38,0.0,240.77,1.6
1166318460,1.632,0.0,239.72,7.8
1166318520,2.41,0.0,239.47,10.0
1166318580,2.38,0.062,239.45,9.8
1166318640,2.4019999999999997,0.06,239.23,10.0
1166318700,2.438,0.066,239.37,10.2
1166318760,2.432,0.066,239.18,10.0
1166318820,1.64,0.054000000000000006,239.87,8.0
1166318880,0.424,0.0,240.71,1.8
1166318940,1.41,0.124,239.52,7.2
1166319000,2.722,0.136,237.51,11.4
1166319060,2.7119999999999997,0.136,237.44,11.4
1166319120,2.7060000000000004,0.134,237.39,11.4
1166319180,2.488,0.11199999999999999,237.7,10.4
1166319240,2.424,0.07200000000000001,238.73,10.0
1166319300,1.258,0.184,239.79,6.8
1166319360,0.37,0.20600000000000002,240.85,1.8
1166319420,0.7859999999999999,0.20199999999999999,240.73,4.8
1166319480,2.474,0.17600000000000002,238.59,10.4
1166319540,2.474,0.17600000000000002,238.58,10.4
1166319600,2.488,0.17800000000000002,239.21,10.4
1166319660,2.4859999999999998,0.17800000000000002,239.29,10.4
1166319720,2.444,0.13,238.64,10.2
1166319780,2.272,0.048,239.04,9.6
1166319840,0.33799999999999997,0.076,241.21,1.4
1166319900,0.29,0.0,241.1,1.4
1166319960,1.466,0.0,240.92,7.4
1166320020,2.324,0.05,239.84,9.6
1166320080,2.32,0.052000000000000005,239.14,9.6
1166320140,2.3080000000000003,0.052000000000000005,238.59,9.6
1166320200,2.314,0.054000000000000006,238.76,9.6
1166320260,2.312,0.052000000000000005,239.03,9.6
1166320320,2.306,0.052000000000000005,239.26,9.6
1166320380,0.444,0.0,241.82,3.0
1166320440,0.268,0.0,242.48,1.2
1166320500,1.8459999999999999,0.046,240.12,8.4
1166320560,2.3080000000000003,0.054000000000000006,238.67,9.6
1166320620,2.29,0.055999999999999994,238.04,9.6
1166320680,2.2880000000000003,0.055999999999999994,238.09,9.6
1166320740,2.296,0.054000000000000006,238.13,9.6
1166320800,2.292,0.054000000000000006,238.03,9.6
1166320860,0.37,0.0,240.26,2.4
1166320920,0.47200000000000003,0.0,240.15,2.4
1166320980,3.054,0.06,237.55,13.4
1166321040,3.48,0.066,235.97,14.6
1166321100,3.572,0.046,235.65,15.0
1166321160,3.56,0.057999999999999996,235.44,15.0
1166321220,3.528,0.055999999999999994,234.71,15.0
1166321280,3.49,0.05,233.52,14.8
1166321340,2.0380000000000003,0.068,235.76,9.4
1166321400,1.406,0.078,237.13,5.8
1166321460,2.84,0.064,236.1,12.6
1166321520,3.388,0.06,235.99,14.2
1166321580,3.3939999999999997,0.062,236.29,14.2
1166321640,3.36,0.06,235.94,14.2
1166321700,1.354,0.084,238.25,5.6
1166321760,1.334,0.08199999999999999,237.88,5.6
1166321820,1.358,0.09,238.01,5.6
1166321880,1.37,0.11800000000000001,237.93,5.8
1166321940,1.3219999999999998,0.054000000000000006,237.72,5.4
1166322000,1.304,0.05,236.92,5.4
1166322060,1.3940000000000001,0.07,238.37,5.8
1166322120,1.702,0.08199999999999999,238.37,7.0
1166322180,2.242,0.162,237.33,10.0
1166322240,3.714,0.29600000000000004,235.15,15.8
1166322300,3.2119999999999997,0.304,235.99,14.2
1166322360,3.694,0.28,235.16,15.6
1166322420,3.2039999999999997,0.292,236.08,14.0
1166322480,3.676,0.268,234.85,15.6
1166322540,3.6660000000000004,0.282,234.34,15.6
1166322600,3.678,0.204,236.01,15.6
1166322660,3.722,0.3,236.22,15.8
1166322720,3.716,0.28,236.39,15.6
1166322780,3.75,0.298,236.67,15.8
1166322840,4.17,0.268,235.42,18.0
1166322900,5.776,0.266,232.89,24.8
1166322960,5.718,0.244,232.07,24.6
1166323020,5.7379999999999995,0.26,232.13,24.6
1166323080,5.7139999999999995,0.242,231.99,24.6
1166323140,5.732,0.268,231.88,24.6
1166323200,5.73,0.272,231.61,24.6
1166323260,5.848,0.396,232.11,25.2
1166323320,5.8420000000000005,0.38,232.47,25.0
1166323380,5.88,0.4,233.05,25.2
1166323440,5.872000000000001,0.384,233.26,25.2
1166323500,5.07,0.41600000000000004,234.44,21.8
1166323560,5.4879999999999995,0.396,234.81,23.4
1166323620,5.898,0.40399999999999997,233.85,25.2
1166323680,5.026,0.382,232.73,22.0
1166323740,3.2460000000000004,0.4,234.31,14.2
1166323800,2.7119999999999997,0.256,234.81,11.8
1166323860,3.5380000000000003,0.26,233.91,15.0
1166323920,3.574,0.254,235.74,15.2
1166323980,3.016,0.28600000000000003,237.04,12.8
1166324040,3.002,0.22399999999999998,237.17,12.8
1166324100,4.444,0.136,235.97,19.2
1166324160,5.568,0.106,234.01,23.8
1166324220,4.84,0.132,235.21,20.6
1166324280,5.066,0.11199999999999999,234.54,21.6
1166324340,5.57,0.154,232.91,23.8
1166324400,3.65,0.22,234.55,15.6
1166324460,2.394,0.248,235.94,10.2
1166324520,3.0239999999999996,0.222,234.81,13.2
1166324580,3.25,0.23199999999999998,234.6,14.2
1166324640,3.378,0.16,235.39,14.4
1166324700,2.2640000000000002,0.14400000000000002,237.06,9.6
1166324760,3.108,0.11199999999999999,235.01,13.4
1166324820,2.978,0.11,233.95,13.2
1166324880,1.966,0.11800000000000001,234.51,8.6
1166324940,1.9280000000000002,0.134,235.57,8.4
1166325000,2.526,0.08199999999999999,234.36,11.0
1166325060,1.51,0.0,235.49,6.4
1166325120,1.5719999999999998,0.064,236.83,6.6
1166325180,1.6019999999999999,0.076,237.21,6.8
1166325240,1.5619999999999998,0.062,236.76,6.6
1166325300,1.55,0.0,237.83,6.4
1166325360,1.5859999999999999,0.05,237.91,6.6
1166325420,1.6580000000000001,0.168,238.35,7.0
1166325480,1.6580000000000001,0.16399999999999998,236.8,7.0
1166325540,1.65,0.314,234.89,7.0
1166325600,1.676,0.312,235.59,7.2
1166325660,2.492,0.31,234.99,11.4
1166325720,3.8280000000000003,0.28800000000000003,234.29,16.4
1166325780,3.822,0.262,234.72,16.2
1166325840,3.8339999999999996,0.254,235.27,16.2
1166325900,3.81,0.248,235.19,16.2
1166325960,3.824,0.244,234.83,16.2
1166326020,3.838,0.226,235.06,16.2
1166326080,3.844,0.23,234.72,16.4
1166326140,3.824,0.25,234.49,16.2
1166326200,3.844,0.20800000000000002,234.82,16.4
1166326260,3.88,0.146,234.73,16.4
1166326320,4.004,0.162,236.29,16.8
1166326380,3.784,0.124,235.97,16.0
1166326440,3.784,0.10400000000000001,236.2,16.0
1166326500,3.792,0.10400000000000001,237.09,16.0
1166326560,2.146,0.192,236.81,9.8
1166326620,1.608,0.20800000000000002,237.06,6.8
1166326680,1.828,0.212,237.83,7.6
1166326740,1.922,0.212,237.67,8.0
1166326800,1.9780000000000002,0.252,237.94,8.4
1166326860,1.93,0.218,238.08,8.0
1166326920,1.964,0.222,239.49,8.2
1166326980,1.854,0.22399999999999998,240.69,7.6
1166327040,1.7619999999999998,0.228,240.31,7.4
1166327100,1.7380000000000002,0.218,239.63,7.2
1166327160,1.766,0.228,240.77,7.4
1166327220,1.746,0.23399999999999999,240.59,7.2
1166327280,1.734,0.23600000000000002,239.63,7.2
1166327340,1.7380000000000002,0.252,239.29,7.2
1166327400,1.9580000000000002,0.248,238.73,8.2
1166327460,1.964,0.222,239.3,8.2
1166327520,1.962,0.23199999999999998,239.43,8.2
1166327580,2.05,0.348,238.99,8.6
1166327640,2.032,0.342,239.1,8.6
1166327700,2.036,0.34,238.21,8.6
1166327760,1.964,0.27,238.1,8.2
1166327820,1.97,0.252,238.53,8.2
1166327880,1.946,0.24600000000000002,238.36,8.2
1166327940,1.97,0.254,238.87,8.2
1166328000,1.962,0.252,239.73,8.2
1166328060,1.9880000000000002,0.26,240.32,8.2
1166328120,1.972,0.258,240.63,8.2
1166328180,1.974,0.256,239.28,8.2
1166328240,1.954,0.25,239.0,8.2
1166328300,1.9580000000000002,0.25,238.1,8.2
1166328360,2.01,0.35,236.29,8.6
1166328420,1.946,0.304,237.11,8.2
1166328480,1.9280000000000002,0.294,237.56,8.2
1166328540,1.9080000000000001,0.20800000000000002,238.25,8.0
1166328600,1.7080000000000002,0.11800000000000001,238.16,7.2
1166328660,1.564,0.132,239.22,6.4
1166328720,1.54,0.126,238.96,6.4
